event_name,athlete_name,club_name,rank_position,age_at_event,birth_year_estimated,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,source_id
men 25-29 100 LC Meter butterfly,"Barros, Sergio",Estadio Espanñol,1,28,1998,"1:10,50",70500,"1:10,74",70740,valid,2
men 25-29 100 LC Meter butterfly,"Machado, Vicente",Goura Swim Team,2,29,1997,"1:10,00",70000,"1:10,80",70800,valid,2
men 25-29 100 LC Meter butterfly,"Ortego, Ignacio",Estadio Espanñol,3,26,2000,"1:05,00",65000,"1:10,92",70920,valid,2
men 25-29 100 LC Meter butterfly,"Figueroa, Simon",Goura Swim Team,4,29,1997,"1:10,00",70000,"1:11,22",71220,valid,2
men 25-29 100 LC Meter butterfly,"Monsalve, Nicolas",Natacion Master Recoleta,5,27,1999,"1:36,00",96000,"1:34,87",94870,valid,2
men 25-29 100 LC Meter butterfly,"Walter, Raul",Cien por Ciento Swim,6,26,2000,"2:00,00",120000,"1:49,59",109590,valid,2
men 25-29 100 LC Meter butterfly,"Bennewitz, Martin",Estadio Espanñol,7,29,1997,"1:56,78",116780,"2:24,11",144110,valid,2
men 30-34 100 LC Meter butterfly,"Torres, Giovanni",Goura Swim Team,1,30,1996,"1:04,00",64000,"1:06,35",66350,valid,2
men 30-34 100 LC Meter butterfly,"Diaz, Camilo",Goura Swim Team,2,32,1994,"1:06,00",66000,"1:07,33",67330,valid,2
men 30-34 100 LC Meter butterfly,"Segovia, Pedro",Lozada Swim Team,3,32,1994,"1:20,00",80000,"1:09,31",69310,valid,2
men 30-34 100 LC Meter butterfly,"Ibarra, Gustavo",Goura Swim Team,4,34,1992,"1:09,00",69000,"1:10,46",70460,valid,2
men 30-34 100 LC Meter butterfly,"Nava, Juan",Nunoa Master,5,30,1996,"1:14,00",74000,"1:17,42",77420,valid,2
men 30-34 100 LC Meter butterfly,"Perez, Jonathan",Lozada Swim Team,6,34,1992,"1:30,00",90000,"1:28,01",88010,valid,2
men 35-39 100 LC Meter butterfly,"Contreras, Freddy",Lozada Swim Team,1,38,1988,"1:00,18",60180,"1:02,09",62090,valid,2
men 35-39 100 LC Meter butterfly,"Polo, David",Lozada Swim Team,2,37,1989,"1:15,99",75990,"1:09,39",69390,valid,2
men 35-39 100 LC Meter butterfly,"Contador, Juan Ignacio",Stadio Italiano,3,35,1991,"1:07,00",67000,"1:09,46",69460,valid,2
men 35-39 100 LC Meter butterfly,"Huerta, Francisco",Estadio Espanñol,4,39,1987,"1:08,00",68000,"1:11,74",71740,valid,2
men 35-39 100 LC Meter butterfly,"Garcia, Felipe",Condrictios Team,5,36,1990,"1:15,00",75000,"1:12,26",72260,valid,2
men 35-39 100 LC Meter butterfly,"Herrera, Felipe",Master Vitacura,6,36,1990,"1:12,00",72000,"1:17,33",77330,valid,2
men 35-39 100 LC Meter butterfly,"Rivera, Camilo",Goura Swim Team,7,36,1990,"1:19,00",79000,"1:18,85",78850,valid,2
men 35-39 100 LC Meter butterfly,"Le Cerf, Patricio",Orinoco Swim Team,8,36,1990,"1:40,00",100000,"1:49,27",109270,valid,2
men 40-44 100 LC Meter butterfly,"Hernandez, Williams",Ironswim Master,1,41,1985,"1:30,00",90000,"1:14,27",74270,valid,2
men 40-44 100 LC Meter butterfly,"Bricenño, Carlos",Cien por Ciento Swim,2,41,1985,"1:20,00",80000,"1:17,63",77630,valid,2
men 40-44 100 LC Meter butterfly,"Gonzalez, Rodrigo",Lo Que Boto La Ola,3,40,1986,"1:25,36",85360,"1:31,57",91570,valid,2
men 40-44 100 LC Meter butterfly,"Velasco, Alejandro",Lozada Swim Team,4,44,1982,"1:40,00",100000,"1:41,13",101130,valid,2
men 45-49 100 LC Meter butterfly,"Valenzuela, Patricio",Ironswim Master,1,48,1978,"1:30,00",90000,"1:36,42",96420,valid,2
men 50-54 100 LC Meter butterfly,"Duran R, Fernando Andres",Club Deportivo UC,1,52,1974,"1:19,35",79350,"1:24,68",84680,valid,2
men 50-54 100 LC Meter butterfly,"Matulic L, Wladimir",Club Deportivo UC,2,53,1973,"1:40,34",100340,"1:33,39",93390,valid,2
men 50-54 100 LC Meter butterfly,"Lucena, Larry",Nunoa Master,3,51,1975,"1:39,10",99100,"1:45,05",105050,valid,2
men 50-54 100 LC Meter butterfly,"Bastidas, Marcelo",Fullmar,4,52,1974,"1:40,00",100000,"1:53,45",113450,valid,2
men 55-59 100 LC Meter butterfly,"Uribe, Daniel",Nunoa Master,1,55,1971,"2:00,00",120000,"2:08,30",128300,valid,2
men 60-64 100 LC Meter butterfly,"Fonturbel, Alberto",Master Providencia,1,60,1966,"1:43,00",103000,"1:45,30",105300,valid,2
men 60-64 100 LC Meter butterfly,"Jimenez, Andres",Natacion Buin,2,61,1965,"1:50,00",110000,"1:50,52",110520,valid,2
men 65-69 100 LC Meter butterfly,"Huber, Harald",Stadio Italiano,1,67,1959,"1:42,00",102000,"1:44,31",104310,valid,2
men 65-69 100 LC Meter butterfly,"Mimica, Axel",Delfines de las Condes,2,67,1959,"2:05,00",125000,"1:50,82",110820,valid,2
men 65-69 100 LC Meter butterfly,"Toledo, Fredi",Natacion Master Recoleta,3,67,1959,"2:09,00",129000,"2:06,22",126220,valid,2
men 70-74 100 LC Meter butterfly,"Bosshardt, Rolf",Master San Bernardo,1,70,1956,"2:15,00",135000,"2:12,68",132680,valid,2
men 70-74 100 LC Meter butterfly,"Vasquez, Oscar",Aquamaster Chillan,2,71,1955,"2:42,00",162000,"2:55,89",175890,valid,2
men 75-79 100 LC Meter butterfly,"Guerra B, Manfredo",Calambre Swim Team,1,75,1951,"1:45,00",105000,"1:45,48",105480,valid,2
women 20-24 100 LC Meter freestyle,"Rauch, Emma",Stadio Italiano,,22,2004,"1:10,00",70000,"X1:15,32",75320,unknown,2
women 25-29 100 LC Meter freestyle,"Badilla, Claudia",Aquamaster Chillan,1,27,1999,"1:08,00",68000,"1:09,78",69780,valid,2
women 25-29 100 LC Meter freestyle,"Perea, Rocio",Copiapo Swim,2,26,2000,"1:09,00",69000,"1:10,49",70490,valid,2
women 25-29 100 LC Meter freestyle,"Quispe, Nicole",Goura Swim Team,3,28,1998,"1:20,00",80000,"1:16,72",76720,valid,2
women 25-29 100 LC Meter freestyle,"Aliste, Camila",Goura Swim Team,4,28,1998,"1:15,00",75000,"1:17,41",77410,valid,2
women 25-29 100 LC Meter freestyle,"Cardenas, Ambar",Nunoa Master,5,26,2000,"1:13,00",73000,"1:18,11",78110,valid,2
women 25-29 100 LC Meter freestyle,"Nunñez, Claudia",Aquateam,6,25,2001,"1:20,60",80600,"1:18,67",78670,valid,2
women 25-29 100 LC Meter freestyle,"Montecinos, Sandra",Nunoa Master,7,28,1998,"1:21,00",81000,"1:20,87",80870,valid,2
women 25-29 100 LC Meter freestyle,"Iriarte, Rocio",Squadra Proswim,8,27,1999,"1:25,00",85000,"1:23,84",83840,valid,2
women 25-29 100 LC Meter freestyle,"Tavali, Antonella",Stadio Italiano,9,29,1997,"2:00,00",120000,"1:28,70",88700,valid,2
women 25-29 100 LC Meter freestyle,"Torres, Magdalena",CS Maipu,10,27,1999,"1:34,76",94760,"1:29,20",89200,valid,2
women 25-29 100 LC Meter freestyle,"Bravo, Alejandra",Lozada Swim Team,11,25,2001,"1:45,00",105000,"1:32,10",92100,valid,2
women 30-34 100 LC Meter freestyle,"Spuhr, Marianne",Estadio Espanñol,1,32,1994,"1:06,00",66000,"1:07,81",67810,valid,2
women 30-34 100 LC Meter freestyle,"Correa, Carolina",Nunoa Master,2,34,1992,"1:08,10",68100,"1:08,65",68650,valid,2
women 30-34 100 LC Meter freestyle,"Banchieri, Macarena",Stadio Italiano,3,30,1996,"1:12,00",72000,"1:12,04",72040,valid,2
women 30-34 100 LC Meter freestyle,"Rojas, Ana",Lozada Swim Team,4,33,1993,"1:17,00",77000,"1:14,02",74020,valid,2
women 30-34 100 LC Meter freestyle,"Badilla, Estefania",Aquamaster Chillan,5,30,1996,"1:17,00",77000,"1:18,72",78720,valid,2
women 30-34 100 LC Meter freestyle,"Solans, Ines",Goura Swim Team,6,34,1992,"1:15,00",75000,"1:19,42",79420,valid,2
women 30-34 100 LC Meter freestyle,"Regaldis, Andrea",Aguila Natacion,7,30,1996,"1:50,00",110000,"1:26,55",86550,valid,2
women 30-34 100 LC Meter freestyle,"Bustos, Constanza",CS Maipu,8,34,1992,"1:30,62",90620,"1:27,20",87200,valid,2
women 30-34 100 LC Meter freestyle,"Escudero, Francesca",Lozada Swim Team,9,31,1995,"1:30,00",90000,"1:27,69",87690,valid,2
women 30-34 100 LC Meter freestyle,"Gonzalez, Tracy",Nunoa Master,10,34,1992,"2:50,00",170000,"1:28,74",88740,valid,2
women 30-34 100 LC Meter freestyle,"Ortega, Katerine",Condrictios Team,11,34,1992,"2:00,00",120000,"1:32,09",92090,valid,2
women 30-34 100 LC Meter freestyle,"Salinas, Consuelo",Santiago Deportes,12,30,1996,"1:45,00",105000,"1:37,81",97810,valid,2
women 30-34 100 LC Meter freestyle,"Castanñeda, Belen",Condrictios Team,13,31,1995,"1:45,00",105000,"1:39,20",99200,valid,2
women 30-34 100 LC Meter freestyle,"Zhang, Jinyi",Aguila Natacion,14,30,1996,"2:00,00",120000,"1:41,25",101250,valid,2
women 30-34 100 LC Meter freestyle,"Largi, Stephanie",Orinoco Swim Team,15,34,1992,"1:45,38",105380,"1:49,73",109730,valid,2
women 30-34 100 LC Meter freestyle,"Quintanilla, Francisca",Orinoco Swim Team,16,33,1993,"2:15,00",135000,"2:02,97",122970,valid,2
women 35-39 100 LC Meter freestyle,"Munñoz, Valentina",Stadio Italiano,1,37,1989,"1:05,30",65300,"1:06,58",66580,valid,2
women 35-39 100 LC Meter freestyle,"Calderon, Xiana",Lozada Swim Team,2,35,1991,"1:30,00",90000,"1:08,00",68000,valid,2
women 35-39 100 LC Meter freestyle,"Trewhela, Carolina",Squadra Proswim,3,38,1988,"1:08,00",68000,"1:08,17",68170,valid,2
women 35-39 100 LC Meter freestyle,"Zamorano, Natalia",Stadio Italiano,4,36,1990,"1:10,00",70000,"1:13,49",73490,valid,2
women 35-39 100 LC Meter freestyle,"Trewhela, Nicole",Ironswim Master,5,38,1988,"1:16,00",76000,"1:16,68",76680,valid,2
women 35-39 100 LC Meter freestyle,"Espoz, Vaneza",Copiapo Swim,6,37,1989,"1:18,00",78000,"1:17,66",77660,valid,2
women 35-39 100 LC Meter freestyle,"Godoy, Ana",Nunoa Master,7,37,1989,"1:16,20",76200,"1:17,71",77710,valid,2
women 35-39 100 LC Meter freestyle,"Reyes, Maria Jose",Goura Swim Team,8,37,1989,"1:35,00",95000,"1:21,38",81380,valid,2
women 35-39 100 LC Meter freestyle,"Caro, Stefany",Goura Swim Team,9,35,1991,"1:22,00",82000,"1:22,49",82490,valid,2
women 35-39 100 LC Meter freestyle,"Von Borries, Cecilia",Stadio Italiano,10,38,1988,"1:18,00",78000,"1:23,01",83010,valid,2
women 35-39 100 LC Meter freestyle,"Santana, Consuelo",Ironswim Master,11,36,1990,"1:30,00",90000,"1:25,29",85290,valid,2
women 35-39 100 LC Meter freestyle,"Rodriguez, Vanessa",Lozada Swim Team,12,37,1989,"1:17,80",77800,"1:26,45",86450,valid,2
women 35-39 100 LC Meter freestyle,"Rodriguez, Dayana",Lozada Swim Team,13,37,1989,"1:23,40",83400,"1:29,05",89050,valid,2
women 35-39 100 LC Meter freestyle,"Aguilon, Anila",H2o,14,39,1987,"1:40,00",100000,"1:37,08",97080,valid,2
women 35-39 100 LC Meter freestyle,"Venegas, Javiera",Goura Swim Team,15,35,1991,"1:30,00",90000,"1:37,40",97400,valid,2
women 35-39 100 LC Meter freestyle,"Cuesta, Carolina",Nunoa Master,16,39,1987,"1:34,00",94000,"1:50,84",110840,valid,2
women 35-39 100 LC Meter freestyle,"Nahuepan, Nicole",Cien por Ciento Swim,17,36,1990,"2:15,00",135000,"1:53,51",113510,valid,2
women 40-44 100 LC Meter freestyle,"Cabezas, Camila",H2o,1,41,1985,"1:20,00",80000,"1:17,55",77550,valid,2
women 40-44 100 LC Meter freestyle,"Penña, Daniela",Orinoco Swim Team,2,40,1986,"1:20,00",80000,"1:19,24",79240,valid,2
women 40-44 100 LC Meter freestyle,"Ortega, Paula",Stadio Italiano,3,40,1986,"1:16,00",76000,"1:22,38",82380,valid,2
women 40-44 100 LC Meter freestyle,"Montero, Maria Antonieta",Cien por Ciento Swim,4,41,1985,"2:00,00",120000,"1:34,14",94140,valid,2
women 40-44 100 LC Meter freestyle,"Rojas, Maria Jose",Nunoa Master,5,40,1986,"1:40,10",100100,"1:44,50",104500,valid,2
women 40-44 100 LC Meter freestyle,"Soto, Magdalena",Squadra Proswim,6,41,1985,"1:50,00",110000,"1:51,63",111630,valid,2
women 40-44 100 LC Meter freestyle,"Aravena, Fabiola",Condrictios Team,7,41,1985,"2:34,00",154000,"1:53,03",113030,valid,2
women 40-44 100 LC Meter freestyle,"Arias, Daniela",Aguila Natacion,8,42,1984,"2:00,00",120000,"1:53,54",113540,valid,2
women 45-49 100 LC Meter freestyle,"Meneses, Maria Jose",Squadra Proswim,1,46,1980,"1:22,00",82000,"1:22,30",82300,valid,2
women 45-49 100 LC Meter freestyle,"Defosse, Carla",Master Providencia,2,45,1981,"1:25,00",85000,"1:26,49",86490,valid,2
women 45-49 100 LC Meter freestyle,"Gonzalez, Alejandra",Ironswim Master,3,45,1981,"1:30,00",90000,"1:30,09",90090,valid,2
women 45-49 100 LC Meter freestyle,"Munñoz, Alejandra",Estadio Espanñol,4,48,1978,"1:43,50",103500,"1:41,81",101810,valid,2
women 45-49 100 LC Meter freestyle,"Mellado, Constanza",Squadra Proswim,5,47,1979,"1:50,00",110000,"2:00,53",120530,valid,2
women 50-54 100 LC Meter freestyle,"Lucena, Marggi",Nunoa Master,1,50,1976,"1:29,30",89300,"1:25,89",85890,valid,2
women 50-54 100 LC Meter freestyle,"Jara, Carolina",Natacion Buin,2,52,1974,"1:42,00",102000,"1:37,85",97850,valid,2
women 50-54 100 LC Meter freestyle,"Gonzalez, Elena",Nunoa Master,3,52,1974,"1:47,30",107300,"1:47,82",107820,valid,2
women 50-54 100 LC Meter freestyle,"Cabeza, Marisel",Nunoa Master,4,52,1974,"2:07,60",127600,"2:03,41",123410,valid,2
women 55-59 100 LC Meter freestyle,"Lois, Pamela",Stadio Italiano,1,56,1970,"1:12,00",72000,"1:19,09",79090,valid,2
women 55-59 100 LC Meter freestyle,"Espinoza, Roxana",Lo Que Boto La Ola,2,59,1967,"1:35,00",95000,"1:28,72",88720,valid,2
women 55-59 100 LC Meter freestyle,"Olivari, Patricia",Youtopia,3,58,1968,"1:45,00",105000,"1:39,39",99390,valid,2
women 55-59 100 LC Meter freestyle,"Arias, Tatiana",Delfines de las Condes,4,58,1968,"1:50,00",110000,"1:43,14",103140,valid,2
women 55-59 100 LC Meter freestyle,"Troni, Antonella",Stadio Italiano,5,59,1967,"2:00,00",120000,"1:47,16",107160,valid,2
women 55-59 100 LC Meter freestyle,"Aros, Paola",Master Providencia,6,55,1971,"2:00,00",120000,"2:02,56",122560,valid,2
women 55-59 100 LC Meter freestyle,"Perez, Paulina",Natacion Master Recoleta,7,56,1970,"1:58,00",118000,"2:48,90",168900,valid,2
women 60-64 100 LC Meter freestyle,"Machuca, Claudia C",Africa Natacion,1,60,1966,"1:35,00",95000,"1:35,99",95990,valid,2
women 60-64 100 LC Meter freestyle,"Godoy, Isabel",Stadio Italiano,2,61,1965,"1:49,00",109000,"1:53,03",113030,valid,2
women 60-64 100 LC Meter freestyle,"Ormazabal, Claudia",Delfines de las Condes,3,62,1964,"1:55,00",115000,"1:55,76",115760,valid,2
women 60-64 100 LC Meter freestyle,"Canñete, Soledad",Natacion Master Recoleta,4,63,1963,"2:06,00",126000,"2:07,18",127180,valid,2
women 60-64 100 LC Meter freestyle,"Castillo, Maylett",Lozada Swim Team,5,61,1965,"2:18,29",138290,"2:30,33",150330,valid,2
women 60-64 100 LC Meter freestyle,"Soto, Eslavia",Nunoa Master,6,61,1965,"2:01,10",121100,"2:36,80",156800,valid,2
women 65-69 100 LC Meter freestyle,"Chamberlain, Mary Ann",Stadio Italiano,1,66,1960,"1:30,00",90000,"1:31,57",91570,valid,2
women 65-69 100 LC Meter freestyle,"Tapia, Angelica",Delfines de las Condes,2,68,1958,"1:50,00",110000,"1:40,35",100350,valid,2
women 65-69 100 LC Meter freestyle,"Munñoz, Ilse",Aquateam,3,67,1959,"1:42,00",102000,"1:42,42",102420,valid,2
women 65-69 100 LC Meter freestyle,"Munñoz, Elisabeth",Stadio Italiano,4,67,1959,"1:45,00",105000,"1:42,86",102860,valid,2
women 65-69 100 LC Meter freestyle,"Rojo, Yiakelin",Youtopia,5,65,1961,"1:50,00",110000,"1:58,15",118150,valid,2
women 65-69 100 LC Meter freestyle,"Ayala, Elena",Master Providencia,6,67,1959,"3:15,00",195000,"2:49,58",169580,valid,2
women 70-74 100 LC Meter freestyle,"Bonta, Maureen",Stadio Italiano,1,72,1954,"1:40,00",100000,"1:42,84",102840,valid,2
women 70-74 100 LC Meter freestyle,"Lorca, Maria Luisa",Stadio Italiano,2,71,1955,"1:50,00",110000,"1:59,95",119950,valid,2
women 70-74 100 LC Meter freestyle,"Toro, Soledad",Master Providencia,3,72,1954,"2:25,00",145000,"2:21,65",141650,valid,2
women 70-74 100 LC Meter freestyle,"Adaros, Gladys",Delfines de las Condes,4,72,1954,"2:30,00",150000,"2:23,66",143660,valid,2
women 70-74 100 LC Meter freestyle,"Munñoz, Maria",Nunoa Master,5,70,1956,"2:21,30",141300,"2:28,53",148530,valid,2
women 70-74 100 LC Meter freestyle,"Lastra, Carmen",Ironswim Master,6,70,1956,"2:00,00",120000,"2:48,90",168900,valid,2
women 70-74 100 LC Meter freestyle,"Robles, Graciela",Nunoa Master,7,73,1953,"2:59,00",179000,"3:12,56",192560,valid,2
women 75-79 100 LC Meter freestyle,"Ilic, Patricia",Stadio Italiano,1,79,1947,"1:37,00",97000,"1:31,72",91720,valid,2
women 75-79 100 LC Meter freestyle,"Gazitua, Maria",Nunoa Master,2,76,1950,"3:43,10",223100,"2:42,91",162910,valid,2
women 85-89 100 LC Meter freestyle,"Kosche, Ingrid",Delfines de las Condes,1,87,1939,"2:46,00",166000,"2:41,54",161540,valid,2
women 85-89 100 LC Meter freestyle,"Escudero, Oriele",Nunoa Master,2,85,1941,"2:45,50",165500,"2:44,14",164140,valid,2
men 20-24 100 LC Meter freestyle,"Navarrete, Luis",Aquamaster Chillan,,24,2002,"58,10",58100,"X59,95",59950,unknown,2
men 20-24 100 LC Meter freestyle,"Henriquez, Cristian",Ironswim Master,,23,2003,"57,00",57000,"X1:01,62",61620,unknown,2
men 20-24 100 LC Meter freestyle,"Gonzalez, Cristopher",Nunoa Master,,23,2003,"1:10,00",70000,"X1:11,49",71490,unknown,2
men 25-29 100 LC Meter freestyle,"Pinto, Matias",Stadio Italiano,1,29,1997,"52,00",52000,"55,87",55870,valid,2
men 25-29 100 LC Meter freestyle,"Ordenes, Alejandro",Copiapo Swim,2,26,2000,"1:10,00",70000,"1:01,20",61200,valid,2
men 25-29 100 LC Meter freestyle,"Mendoza, Nestor",Lozada Swim Team,3,29,1997,"1:20,10",80100,"1:01,32",61320,valid,2
men 25-29 100 LC Meter freestyle,"Portilla, Manuel",Squadra Proswim,4,29,1997,"1:00,00",60000,"1:02,58",62580,valid,2
men 25-29 100 LC Meter freestyle,"Osorio, Benjamin",Stadio Italiano,5,28,1998,"1:01,00",61000,"1:03,88",63880,valid,2
men 25-29 100 LC Meter freestyle,"Bulnes, Martin",Golden,6,27,1999,"1:04,00",64000,"1:03,99",63990,valid,2
men 25-29 100 LC Meter freestyle,"Abarca, Pablo",Goura Swim Team,7,27,1999,"1:16,00",76000,"1:15,98",75980,valid,2
men 25-29 100 LC Meter freestyle,"Salvo, Jorge",Aguila Natacion,8,28,1998,"1:20,00",80000,"1:16,46",76460,valid,2
men 25-29 100 LC Meter freestyle,"Gomez, Cristobal",Condrictios Team,9,25,2001,"1:21,44",81440,"1:20,80",80800,valid,2
men 25-29 100 LC Meter freestyle,"Monsalve, Nicolas",Natacion Master Recoleta,10,27,1999,"1:25,00",85000,"1:23,86",83860,valid,2
men 30-34 100 LC Meter freestyle,"Hernandez, Carlos",Nunoa Master,1,30,1996,"58,10",58100,"59,95",59950,valid,2
men 30-34 100 LC Meter freestyle,"Segovia, Pedro",Lozada Swim Team,2,32,1994,"59,77",59770,"1:00,14",60140,valid,2
men 30-34 100 LC Meter freestyle,"Godoy, Ignacio",Squadra Proswim,3,32,1994,"1:00,00",60000,"1:02,14",62140,valid,2
men 30-34 100 LC Meter freestyle,"Neira, Octavio",Master Providencia,4,32,1994,"1:05,00",65000,"1:04,34",64340,valid,2
men 30-34 100 LC Meter freestyle,"Morales, Nicolas",Goura Swim Team,5,33,1993,"1:05,00",65000,"1:04,52",64520,valid,2
men 30-34 100 LC Meter freestyle,"Lobos, Martin",Goura Swim Team,6,31,1995,"1:01,70",61700,"1:04,83",64830,valid,2
men 30-34 100 LC Meter freestyle,"Castanñeda, Alejandro",Squadra Proswim,7,34,1992,"1:08,00",68000,"1:05,95",65950,valid,2
men 30-34 100 LC Meter freestyle,"Toro, Javier",Condrictios Team,8,30,1996,"1:15,00",75000,"1:07,49",67490,valid,2
men 30-34 100 LC Meter freestyle,"Pedrero, Esteban",Squadra Proswim,9,32,1994,"1:10,00",70000,"1:08,69",68690,valid,2
men 30-34 100 LC Meter freestyle,"Silva, Cristian",CS Maipu,10,34,1992,"1:16,00",76000,"1:10,80",70800,valid,2
men 30-34 100 LC Meter freestyle,"Illanes, Cristopher",Lozada Swim Team,11,33,1993,"1:09,00",69000,"1:11,07",71070,valid,2
men 30-34 100 LC Meter freestyle,"Perez, Jonathan",Lozada Swim Team,12,34,1992,"1:19,00",79000,"1:14,27",74270,valid,2
men 30-34 100 LC Meter freestyle,"Rabi, Isaac",Goura Swim Team,13,34,1992,"1:18,00",78000,"1:14,32",74320,valid,2
men 30-34 100 LC Meter freestyle,"Zambrano, Henry",Aguila Natacion,14,34,1992,"1:30,00",90000,"1:15,05",75050,valid,2
men 30-34 100 LC Meter freestyle,"Gomez, Pablo",Goura Swim Team,15,34,1992,"1:14,00",74000,"1:15,59",75590,valid,2
men 30-34 100 LC Meter freestyle,"Poncelion, Erickson",Lozada Swim Team,16,33,1993,"1:20,80",80800,"1:19,08",79080,valid,2
men 30-34 100 LC Meter freestyle,"Pineda, Miguel",Orinoco Swim Team,17,30,1996,"1:20,98",80980,"1:19,88",79880,valid,2
men 30-34 100 LC Meter freestyle,"Lujan, Yhon",Cien por Ciento Swim,18,33,1993,"2:00,00",120000,"1:48,36",108360,valid,2
men 35-39 100 LC Meter freestyle,"Garcia, Humberto",Goura Swim Team,1,36,1990,"1:02,00",62000,"1:01,65",61650,valid,2
men 35-39 100 LC Meter freestyle,"Acosta, Andres",Nunoa Master,2,39,1987,"1:04,00",64000,"1:03,33",63330,valid,2
men 35-39 100 LC Meter freestyle,"Gonzalez, Alvaro",Condrictios Team,3,39,1987,"1:06,00",66000,"1:06,00",66000,valid,2
men 35-39 100 LC Meter freestyle,"Garcia, Felipe",Condrictios Team,4,36,1990,"1:10,00",70000,"1:06,75",66750,valid,2
men 35-39 100 LC Meter freestyle,"Herrera, Felipe",Master Vitacura,5,36,1990,"1:03,00",63000,"1:08,26",68260,valid,2
men 35-39 100 LC Meter freestyle,"Alfaro, Mauricio",Copiapo Swim,6,36,1990,"1:14,00",74000,"1:11,72",71720,valid,2
men 35-39 100 LC Meter freestyle,"Cisterna, Marcelo",Goura Swim Team,7,38,1988,"1:15,00",75000,"1:12,21",72210,valid,2
men 35-39 100 LC Meter freestyle,"Delgado, Jhonny",Goura Swim Team,8,35,1991,"1:16,00",76000,"1:13,97",73970,valid,2
men 35-39 100 LC Meter freestyle,"Godoy, Yoser",Goura Swim Team,9,35,1991,"1:14,00",74000,"1:13,99",73990,valid,2
men 35-39 100 LC Meter freestyle,"Parra, Eliseo",Aguila Natacion,10,35,1991,"1:20,41",80410,"1:14,84",74840,valid,2
men 35-39 100 LC Meter freestyle,"Vasquez, Isaias",CS Maipu,11,38,1988,"1:20,60",80600,"1:16,15",76150,valid,2
men 35-39 100 LC Meter freestyle,"Figueroa, Carlos",Copiapo Swim,12,39,1987,"1:19,00",79000,"1:16,40",76400,valid,2
men 35-39 100 LC Meter freestyle,"Ames, Javier",Copiapo Swim,13,35,1991,"1:15,00",75000,"1:21,81",81810,valid,2
men 35-39 100 LC Meter freestyle,"Le Cerf, Patricio",Orinoco Swim Team,14,36,1990,"1:28,11",88110,"1:29,80",89800,valid,2
men 35-39 100 LC Meter freestyle,"Gangas, Pablo",CS Maipu,15,36,1990,"1:28,44",88440,"1:30,77",90770,valid,2
men 40-44 100 LC Meter freestyle,"Daga Leppe, Alberto",Club Deportivo UC,1,40,1986,"1:00,00",60000,"1:00,08",60080,valid,2
men 40-44 100 LC Meter freestyle,"Hernandez, Williams",Ironswim Master,2,41,1985,"1:20,00",80000,"1:01,38",61380,valid,2
men 40-44 100 LC Meter freestyle,"Cipriano, Italo",Stadio Italiano,3,40,1986,"1:02,00",62000,"1:01,65",61650,valid,2
men 40-44 100 LC Meter freestyle,"Avendanño, Javier",H2o,4,40,1986,"1:00,00",60000,"1:02,37",62370,valid,2
men 40-44 100 LC Meter freestyle,"Soto, Rodrigo",Stadio Italiano,5,40,1986,"1:02,00",62000,"1:03,37",63370,valid,2
men 40-44 100 LC Meter freestyle,"Donoso, Ignacio",Squadra Proswim,6,40,1986,"1:03,00",63000,"1:05,88",65880,valid,2
men 40-44 100 LC Meter freestyle,"Cardenas, Dario",Goura Swim Team,7,41,1985,"1:14,00",74000,"1:16,18",76180,valid,2
men 40-44 100 LC Meter freestyle,"Baeza, Matias",Delfines de las Condes,8,40,1986,"1:17,44",77440,"1:18,55",78550,valid,2
men 40-44 100 LC Meter freestyle,"Vasquez, Gabriel",Condrictios Team,9,40,1986,"1:45,00",105000,"1:24,18",84180,valid,2
men 40-44 100 LC Meter freestyle,"Pincheira, Nathan",Squadra Proswim,10,42,1984,"1:25,00",85000,"1:24,47",84470,valid,2
men 40-44 100 LC Meter freestyle,"Vasquez, Claudio",Tiburones de Curico,11,41,1985,"1:27,00",87000,"1:26,54",86540,valid,2
men 40-44 100 LC Meter freestyle,"Carmona, Roberto",Aguila Natacion,12,44,1982,"1:32,00",92000,"1:28,26",88260,valid,2
men 40-44 100 LC Meter freestyle,"Santibanñez, Roberto",Natacion Master Recoleta,13,42,1984,"1:39,00",99000,"1:32,19",92190,valid,2
men 40-44 100 LC Meter freestyle,"Aranguiz, Jose",Natacion Master Recoleta,14,44,1982,"1:39,00",99000,"1:35,30",95300,valid,2
men 40-44 100 LC Meter freestyle,"Castro, Emerson",Santiago Deportes,15,43,1983,"1:25,00",85000,"1:38,54",98540,valid,2
men 40-44 100 LC Meter freestyle,"Molina, Diego",Natacion Master Recoleta,16,40,1986,"1:39,00",99000,"1:39,60",99600,valid,2
men 40-44 100 LC Meter freestyle,"Medina, Christopher",CS Maipu,17,43,1983,"1:46,81",106810,"1:56,72",116720,valid,2
men 45-49 100 LC Meter freestyle,"Gonzalez, Ciro",Cien por Ciento Swim,1,48,1978,"1:07,00",67000,"1:04,64",64640,valid,2
men 45-49 100 LC Meter freestyle,"Matulic, Juan Pablo",Ironswim Master,2,45,1981,"1:20,00",80000,"1:07,91",67910,valid,2
men 45-49 100 LC Meter freestyle,"Reyes, Pablo",Estadio Espanñol,3,49,1977,"1:10,00",70000,"1:08,98",68980,valid,2
